Team1,Team2,Eff1,Eff2,Off1,Off2,Def1,Def2,SOS_Eff1,SOS_Eff2,SOS_Off1,SOS_Off2,SOS_Def1,SOS_Def2,BPI_Off1,BPI_Off2,BPI_Def1,BPI_Def2,BPI1,BPI2,Elo1,Elo2,Score1,Score2,Eff_Diff,Score_Diff,Winner
Cal St. Fullerton,Wisconsin,-0.09132770529547196,0.5763975155279504,0.09973045822102389,0.13407821229050265,0.27508090614886793,-0.8222222222222229,-0.4106583072100314,0.4291481631005247,-0.27586206896551724,0.3376623376623369,0.42187499999999933,-0.5072463768115953,0.2890365448504981,-0.27719298245614044,-0.765625,0.8645418326693224,-0.07262569832402221,0.5316455696202533,-0.015597160034516722,0.4676755497194469,56,71,-0.35811293781272346,-15,1
Vanderbilt,Siena,0.06907137375287808,-0.19751552795031035,0.09973045822102389,-0.1396648044692742,-0.0032362459546928513,0.20740740740740726,0.3064263322884013,-0.2781590633831248,0.4022988505747136,-0.05194805194805263,-0.09375000000000022,0.31884057971014435,0.3156146179401993,0.0035087719298245723,-0.5078125,-0.36254980079681276,0.13407821229050287,-0.1898734177215189,0.45705692223809713,-0.19313270191868515,62,83,0.18680009530617125,-21,1
Clemson,Villanova,0.4290099769762088,0.0600414078674949,0.19137466307277617,-0.10614525139664799,-0.501618122977346,-0.21481481481481524,0.6457680250783697,0.5736778360920469,0.6206896551724139,0.5714285714285721,-0.4687500000000012,-0.5072463768115953,0.3289036544850499,-0.03157894736842115,-0.03125,-0.01195219123505975,0.4860335195530727,0.05696202531645578,0.19076193880892722,-0.13435456579270721,69,75,0.26209197045508703,-6,1
Kansas St.,USC,0.3089025326170376,0.2447204968944101,0.202156334231806,-0.033519553072625774,-0.28155339805825264,-0.4444444444444444,0.6112852664576802,0.7383932176019379,0.4712643678160924,0.6753246753246755,-0.6093749999999999,-0.6956521739130442,0.22259136212624564,-0.08070175438596494,-0.296875,0.2828685258964143,0.2011173184357542,0.24683544303797467,0.004241893793113682,-0.1283955044226438,80,67,0.08124851084107698,13,0
Davidson,Gonzaga,0.4896392939370684,0.2604554865424431,0.35309973045822085,0.1899441340782122,-0.4045307443365692,-0.17777777777777815,0.16222570532915337,0.043197416229309615,0.14942528735632243,-0.06493506493506496,-0.1562500000000011,-0.260869565217392,0.28239202657807305,0.1438596491228068,0.031249999999999778,-0.05179282868525903,0.49162011173184395,0.18354430379746844,0.18889065760287305,0.2155915885963775,82,76,0.18441744102930668,6,0
Kent St.,UNLV,0.08403683806600148,0.03933747412008293,-0.14285714285714324,-0.05027932960893844,-0.31391585760517815,-0.10370370370370408,-0.020376175548589504,0.08599111828825179,-0.045977011494252706,-0.025974025974026316,-0.046875000000000666,-0.30434782608695676,-0.22923588039867104,-0.24210526315789482,0.07031249999999978,0.19521912350597592,0.08938547486033532,0.03164556962025333,0.30835203283702173,0.20138624898699398,58,71,0.059804622349297176,-13,1
Memphis,UT Arlington,0.7927858787413662,-0.6240165631469978,0.40700808625336915,-0.5474860335195533,-0.8511326860841425,0.4222222222222214,0.35579937304075226,-0.552684699232943,0.3563218390804601,-0.6493506493506491,-0.26562500000000167,0.14492753623188315,0.40199335548172765,-0.368421052631579,0.2421875,-0.47410358565737054,0.7430167597765367,-0.6075949367088607,0.9934407286605154,-0.06912101040887852,87,63,0.8815820824398379,24,0
Austin Peay,Texas,-0.4278587874136608,0.5105590062111804,-0.31536388140161775,0.5307262569832398,0.33980582524271896,-0.17777777777777815,-0.5987460815047021,0.6729915220024223,-0.16091954022988497,0.506493506493507,0.9374999999999991,-0.7681159420289863,-0.15614617940199338,0.23508771929824568,-0.5234375,0.05976095617529875,-0.2737430167597765,0.35443037974683556,-0.06708376424130924,0.5091526084943994,54,74,-0.5291875148915892,-20,1
Cornell,Stanford,-0.24712202609363,0.4136645962732921,-0.018867924528302327,0.13966480446927343,0.3915857605177997,-0.5185185185185186,-0.6442006269592476,0.5882115462252726,-0.5517241379310353,0.5974025974025965,0.49999999999999933,-0.5217391304347829,0.06312292358803973,-0.038596491228070184,-0.578125,0.40239043824701204,-0.13407821229050276,0.3797468354430382,0.08716747044819351,0.236309481649442,53,77,-0.3612103883726472,-24,1
Pittsburgh,Oral Roberts,0.347659247889486,-0.10310559006211173,0.3261455525606467,-0.35754189944134074,-0.19741100323624627,-0.2518518518518523,0.6449843260188088,-0.1651190956802584,0.4482758620689655,0.11688311688311748,-0.7031250000000013,0.30434782608695676,0.1295681063122922,-0.4877192982456141,0.0859375,0.2350597609561753,0.4078212290502796,-0.15822784810126567,0.2515292936217015,0.025841336585928465,82,63,0.30545627829401956,19,0
Temple,Michigan St.,0.05832693783576359,0.3474120082815735,0.12668463611859804,0.2625698324022345,0.04854368932038877,-0.23703703703703727,0.37539184952978055,0.5389584174404525,0.4022988505747136,0.4805194805194808,-0.2343750000000011,-0.5507246376811601,-0.03654485049833889,-0.01754385964912286,-0.2031250000000001,0.33864541832669315,0.05586592178770955,0.3481012658227849,-0.275285427039456,0.34468905067680433,61,72,-0.13342863950440798,-11,1
Marquette,Kentucky,0.4339984650805835,-0.11387163561076608,0.2614555256064688,-0.18435754189944165,-0.4239482200647253,-0.007407407407408084,0.574451410658307,0.3798950343157046,0.45977011494252973,0.3766233766233773,-0.5468750000000012,-0.3768115942028988,0.2026578073089702,-0.3543859649122808,0.078125,0.22709163346613548,0.45810055865921817,-0.04430379746835422,0.2658778415191212,-0.40561625625507824,74,66,0.36526090064331673,8,0
Miami FL,Saint Mary's,0.173829623944743,0.07867494824016563,0.11051212938005373,-0.10614525139664799,-0.16504854368932076,-0.24444444444444524,0.5086206896551722,-0.15542995559144135,0.32183908045977083,-0.14285714285714202,-0.6093749999999999,-9.992007221626409e-16,0.1893687707641194,-0.06666666666666676,-0.2109374999999999,0.027888446215139417,0.24581005586592197,0.05696202531645578,0.2019268898961477,0.340806544008732,78,64,0.09292351679771271,14,0
Mississippi St.,Oregon,0.22716807367613212,0.1200828157349898,-0.12129380053908356,0.43016759776536295,-0.5275080906148868,0.3851851851851844,0.38636363636363624,0.6883326604763829,0.482758620689655,0.5714285714285721,-0.1562500000000011,-0.7101449275362318,0.01661129568106312,0.34736842105263155,0.046875,-0.3705179282868526,0.2793296089385475,0.11392405063291156,-0.08345970822909787,-0.25043587562775727,76,69,0.10221586847748387,7,0
